week,retailer,region,product_id,pack_size_oz,units_sold,dollar_sales,base_price,promo_flag
2024-07-14,Walmart,South,2,64,282,843.18,2.99,N
2024-07-14,Walmart,South,3,128,823,4106.77,4.99,N
2024-07-14,Walmart,South,4,128,890,3774.94,4.99,Y
2024-07-14,Walmart,Midwest,1,64,897,2279.73,2.99,Y
2024-07-14,Walmart,Midwest,2,64,1124,3360.76,2.99,N
2024-07-14,Walmart,Midwest,3,128,1186,5918.14,4.99,N
2024-07-14,Walmart,Midwest,4,128,1150,4877.73,4.99,Y
2024-07-14,Walmart,West,1,64,222,564.21,2.99,Y
2024-07-14,Walmart,West,2,64,434,1297.66,2.99,N
2024-07-14,Walmart,West,3,128,1128,4784.41,4.99,Y
2024-07-14,Walmart,West,4,128,722,3602.78,4.99,N
2024-07-14,Target,Northeast,1,64,630,1883.7,2.99,N
2024-07-14,Target,Northeast,2,64,912,2317.85,2.99,Y
2024-07-14,Target,Northeast,3,128,1178,5878.22,4.99,N
2024-07-14,Target,Northeast,4,128,492,2086.82,4.99,Y
2024-07-14,Target,South,1,64,300,897.0,2.99,N
2024-07-14,Target,South,2,64,1070,3199.3,2.99,N
2024-07-14,Target,South,3,128,752,3752.48,4.99,N
2024-07-14,Target,South,4,128,695,2947.84,4.99,Y
2024-07-14,Target,Midwest,1,64,1173,3507.27,2.99,N
2024-07-14,Target,Midwest,2,64,1072,2724.49,2.99,Y
2024-07-14,Target,Midwest,3,128,212,1057.88,4.99,N
2024-07-14,Target,Midwest,4,128,596,2974.04,4.99,N
2024-07-14,Target,West,1,64,1097,2788.03,2.99,Y
2024-07-14,Target,West,2,64,528,1578.72,2.99,N
2024-07-14,Target,West,3,128,1021,5094.79,4.99,N
2024-07-14,Target,West,4,128,1192,5948.08,4.99,N
2024-07-14,Kroger,Northeast,1,64,1054,3151.46,2.99,N
2024-07-14,Kroger,Northeast,2,64,361,1079.39,2.99,N
2024-07-14,Kroger,Northeast,3,128,975,4865.25,4.99,N
2024-07-14,Kroger,Northeast,4,128,473,2360.27,4.99,N
2024-07-14,Kroger,South,1,64,525,1569.75,2.99,N
2024-07-14,Kroger,South,2,64,348,1040.52,2.99,N
2024-07-14,Kroger,South,3,128,1021,4330.57,4.99,Y
2024-07-14,Kroger,South,4,128,555,2354.03,4.99,Y
2024-07-14,Kroger,Midwest,1,64,434,1297.66,2.99,N
2024-07-14,Kroger,Midwest,2,64,512,1530.88,2.99,N
2024-07-14,Kroger,Midwest,3,128,253,1262.47,4.99,N
2024-07-14,Kroger,Midwest,4,128,243,1030.68,4.99,Y
2024-07-14,Kroger,West,1,64,785,1995.08,2.99,Y
2024-07-14,Kroger,West,2,64,876,2619.24,2.99,N
2024-07-14,Kroger,West,3,128,969,4110.01,4.99,Y
2024-07-14,Kroger,West,4,128,1067,5324.33,4.99,N
2024-07-14,Publix,Northeast,1,64,874,2613.26,2.99,N
2024-07-14,Publix,Northeast,2,64,310,926.9,2.99,N
2024-07-14,Publix,Northeast,3,128,979,4885.21,4.99,N
2024-07-14,Publix,Northeast,4,128,735,3667.65,4.99,N
2024-07-14,Publix,South,1,64,608,1817.92,2.99,N
2024-07-14,Publix,South,2,64,387,1157.13,2.99,N
2024-07-14,Publix,South,3,128,1032,5149.68,4.99,N
2024-07-14,Publix,South,4,128,355,1505.73,4.99,Y
2024-07-14,Publix,Midwest,1,64,664,1985.36,2.99,N
2024-07-14,Publix,Midwest,2,64,897,2682.03,2.99,N
2024-07-14,Publix,Midwest,3,128,701,2973.29,4.99,Y
2024-07-14,Publix,Midwest,4,128,898,4481.02,4.99,N
2024-07-14,Publix,West,1,64,944,2399.18,2.99,Y
2024-07-14,Publix,West,2,64,333,995.67,2.99,N
2024-07-14,Publix,West,3,128,935,3965.8,4.99,Y
2024-07-14,Publix,West,4,128,232,1157.68,4.99,N
2024-07-21,Walmart,Northeast,1,64,718,2146.82,2.99,N
2024-07-21,Walmart,Northeast,2,64,837,2502.63,2.99,N
2024-07-21,Walmart,Northeast,3,128,919,3897.94,4.99,Y
2024-07-21,Walmart,Northeast,4,128,683,3408.17,4.99,N
2024-07-21,Walmart,South,1,64,427,1276.73,2.99,N
2024-07-21,Walmart,South,2,64,656,1961.44,2.99,N
2024-07-21,Walmart,South,3,128,975,4865.25,4.99,N
2024-07-21,Walmart,South,4,128,928,3936.11,4.99,Y
2024-07-21,Walmart,Midwest,1,64,244,729.56,2.99,N
2024-07-21,Walmart,Midwest,2,64,843,2520.57,2.99,N
2024-07-21,Walmart,Midwest,3,128,1124,4767.45,4.99,Y
2024-07-21,Walmart,Midwest,4,128,809,4036.91,4.99,N
2024-07-21,Walmart,West,1,64,404,1207.96,2.99,N
2024-07-21,Walmart,West,2,64,670,2003.3,2.99,N
2024-07-21,Walmart,West,3,128,715,3567.85,4.99,N
2024-07-21,Walmart,West,4,128,592,2510.97,4.99,Y
2024-07-21,Target,Northeast,1,64,1023,3058.77,2.99,N
2024-07-21,Target,Northeast,2,64,633,1892.67,2.99,N
2024-07-21,Target,Northeast,3,128,999,4237.26,4.99,Y
2024-07-21,Target,Northeast,4,128,432,1832.33,4.99,Y
2024-07-21,Target,South,1,64,289,734.49,2.99,Y
2024-07-21,Target,South,2,64,561,1677.39,2.99,N
2024-07-21,Target,South,3,128,224,1117.76,4.99,N
2024-07-21,Target,South,4,128,500,2120.75,4.99,Y
2024-07-21,Target,Midwest,1,64,660,1973.4,2.99,N
2024-07-21,Target,Midwest,2,64,559,1671.41,2.99,N
2024-07-21,Target,Midwest,3,128,1062,5299.38,4.99,N
2024-07-21,Target,Midwest,4,128,690,3443.1,4.99,N
2024-07-21,Target,West,1,64,886,2649.14,2.99,N
2024-07-21,Target,West,2,64,415,1240.85,2.99,N
2024-07-21,Target,West,3,128,768,3832.32,4.99,N
2024-07-21,Target,West,4,128,688,3433.12,4.99,N
2024-07-21,Kroger,Northeast,1,64,993,2523.71,2.99,Y
2024-07-21,Kroger,Northeast,2,64,204,609.96,2.99,N
2024-07-21,Kroger,Northeast,3,128,560,2794.4,4.99,N
2024-07-21,Kroger,Northeast,4,128,765,3817.35,4.99,N
2024-07-21,Kroger,South,1,64,621,1856.79,2.99,N
2024-07-21,Kroger,South,2,64,214,639.86,2.99,N
2024-07-21,Kroger,South,3,128,321,1601.79,4.99,N
2024-07-21,Kroger,South,4,128,652,3253.48,4.99,N
2024-07-21,Kroger,Midwest,1,64,773,2311.27,2.99,N
2024-07-21,Kroger,Midwest,2,64,409,1222.91,2.99,N
2024-07-21,Kroger,Midwest,3,128,501,2499.99,4.99,N
2024-07-21,Kroger,Midwest,4,128,933,4655.67,4.99,N
2024-07-21,Kroger,West,1,64,717,2143.83,2.99,N
2024-07-21,Kroger,West,2,64,627,1874.73,2.99,N
2024-07-21,Kroger,West,3,128,819,4086.81,4.99,N
2024-07-21,Kroger,West,4,128,951,4745.49,4.99,N
2024-07-21,Publix,Northeast,1,64,249,744.51,2.99,N
2024-07-21,Publix,Northeast,2,64,867,2592.33,2.99,N
2024-07-21,Publix,Northeast,3,128,880,3732.52,4.99,Y
2024-07-21,Publix,Northeast,4,128,1066,5319.34,4.99,N
2024-07-21,Publix,South,1,64,895,2676.05,2.99,N
2024-07-21,Publix,South,2,64,289,864.11,2.99,N
2024-07-21,Publix,South,3,128,531,2252.24,4.99,Y
2024-07-21,Publix,South,4,128,800,3992.0,4.99,N
2024-07-21,Publix,Midwest,1,64,1182,3004.05,2.99,Y
2024-07-21,Publix,Midwest,2,64,1085,2757.53,2.99,Y
2024-07-21,Publix,Midwest,3,128,589,2498.24,4.99,Y
2024-07-21,Publix,Midwest,4,128,1082,5399.18,4.99,N
2024-07-21,Publix,West,1,64,324,968.76,2.99,N
2024-07-21,Publix,West,2,64,818,2445.82,2.99,N
2024-07-21,Publix,West,3,128,1047,5224.53,4.99,N
2024-07-21,Publix,West,4,128,446,2225.54,4.99,N
2024-07-28,Walmart,Northeast,1,64,561,1677.39,2.99,N
2024-07-28,Walmart,Northeast,2,64,551,1647.49,2.99,N
2024-07-28,Walmart,Northeast,3,128,805,4016.95,4.99,N
2024-07-28,Walmart,Northeast,4,128,238,1187.62,4.99,N
2024-07-28,Walmart,South,1,64,795,2377.05,2.99,N
2024-07-28,Walmart,South,2,64,1053,3148.47,2.99,N
2024-07-28,Walmart,South,3,128,243,1030.68,4.99,Y
2024-07-28,Walmart,South,4,128,273,1362.27,4.99,N
2024-07-28,Walmart,Midwest,1,64,1187,3549.13,2.99,N
2024-07-28,Walmart,Midwest,2,64,1137,3399.63,2.99,N
2024-07-28,Walmart,Midwest,3,128,1180,5004.97,4.99,Y
2024-07-28,Walmart,Midwest,4,128,963,4084.56,4.99,Y
2024-07-28,Walmart,West,1,64,766,2290.34,2.99,N
2024-07-28,Walmart,West,2,64,802,2038.28,2.99,Y
2024-07-28,Walmart,West,3,128,354,1501.49,4.99,Y
2024-07-28,Walmart,West,4,128,650,3243.5,4.99,N
2024-07-28,Target,Northeast,1,64,372,945.44,2.99,Y
2024-07-28,Target,Northeast,2,64,464,1179.26,2.99,Y
2024-07-28,Target,Northeast,3,128,446,2225.54,4.99,N
2024-07-28,Target,Northeast,4,128,698,3483.02,4.99,N
2024-07-28,Target,South,1,64,800,2392.0,2.99,N
2024-07-28,Target,South,2,64,952,2846.48,2.99,N
2024-07-28,Target,South,3,128,603,3008.97,4.99,N
2024-07-28,Target,South,4,128,874,3707.07,4.99,Y
2024-07-28,Target,Midwest,1,64,558,1668.42,2.99,N
2024-07-28,Target,Midwest,2,64,917,2741.83,2.99,N
2024-07-28,Target,Midwest,3,128,884,3749.49,4.99,Y
2024-07-28,Target,Midwest,4,128,1179,5883.21,4.99,N
2024-07-28,Target,West,1,64,281,840.19,2.99,N
2024-07-28,Target,West,2,64,313,935.87,2.99,N
2024-07-28,Target,West,3,128,353,1761.47,4.99,N
2024-07-28,Target,West,4,128,827,3507.72,4.99,Y
2024-07-28,Kroger,Northeast,1,64,514,1306.33,2.99,Y
2024-07-28,Kroger,Northeast,2,64,304,772.62,2.99,Y
2024-07-28,Kroger,Northeast,3,128,392,1662.67,4.99,Y
2024-07-28,Kroger,Northeast,4,128,553,2759.47,4.99,N
2024-07-28,Kroger,South,1,64,1136,3396.64,2.99,N
2024-07-28,Kroger,South,2,64,908,2714.92,2.99,N
2024-07-28,Kroger,South,3,128,1023,5104.77,4.99,N
2024-07-28,Kroger,South,4,128,298,1487.02,4.99,N
2024-07-28,Kroger,Midwest,1,64,1082,2749.9,2.99,Y
2024-07-28,Kroger,Midwest,2,64,899,2688.01,2.99,N
2024-07-28,Kroger,Midwest,3,128,526,2624.74,4.99,N
2024-07-28,Kroger,Midwest,4,128,844,4211.56,4.99,N
2024-07-28,Kroger,West,1,64,331,989.69,2.99,N
2024-07-28,Kroger,West,2,64,283,846.17,2.99,N
2024-07-28,Kroger,West,3,128,827,3507.72,4.99,Y
2024-07-28,Kroger,West,4,128,1103,4678.37,4.99,Y
2024-07-28,Publix,Northeast,1,64,346,1034.54,2.99,N
2024-07-28,Publix,Northeast,2,64,757,1923.92,2.99,Y
2024-07-28,Publix,Northeast,3,128,704,3512.96,4.99,N
2024-07-28,Publix,Northeast,4,128,1089,5434.11,4.99,N
2024-07-28,Publix,South,1,64,620,1853.8,2.99,N
2024-07-28,Publix,South,2,64,566,1692.34,2.99,N
2024-07-28,Publix,South,3,128,239,1013.72,4.99,Y
2024-07-28,Publix,South,4,128,363,1811.37,4.99,N
2024-07-28,Publix,Midwest,1,64,735,2197.65,2.99,N
2024-07-28,Publix,Midwest,2,64,203,515.92,2.99,Y
2024-07-28,Publix,Midwest,3,128,1152,5748.48,4.99,N
2024-07-28,Publix,Midwest,4,128,380,1611.77,4.99,Y
2024-07-28,Publix,West,1,64,478,1429.22,2.99,N
2024-07-28,Publix,West,2,64,1062,2699.07,2.99,Y
2024-07-28,Publix,West,3,128,1029,5134.71,4.99,N
2024-07-28,Publix,West,4,128,708,3532.92,4.99,N
2024-08-04,Walmart,Northeast,1,64,765,2287.35,2.99,N
2024-08-04,Walmart,Northeast,2,64,1024,3061.76,2.99,N
2024-08-04,Walmart,Northeast,3,128,590,2502.49,4.99,Y
2024-08-04,Walmart,Northeast,4,128,284,1417.16,4.99,N
2024-08-04,Walmart,South,1,64,714,2134.86,2.99,N
2024-08-04,Walmart,South,2,64,541,1617.59,2.99,N
2024-08-04,Walmart,South,3,128,1187,5923.13,4.99,N
2024-08-04,Walmart,South,4,128,710,3542.9,4.99,N
2024-08-04,Walmart,Midwest,1,64,368,1100.32,2.99,N
2024-08-04,Walmart,Midwest,2,64,542,1620.58,2.99,N
2024-08-04,Walmart,Midwest,3,128,741,3697.59,4.99,N
2024-08-04,Walmart,Midwest,4,128,736,3121.74,4.99,Y
2024-08-04,Walmart,West,1,64,1146,2912.56,2.99,Y
2024-08-04,Walmart,West,2,64,581,1737.19,2.99,N
2024-08-04,Walmart,West,3,128,246,1227.54,4.99,N
2024-08-04,Walmart,West,4,128,750,3181.12,4.99,Y
2024-08-04,Target,Northeast,1,64,221,660.79,2.99,N
2024-08-04,Target,Northeast,2,64,860,2185.69,2.99,Y
2024-08-04,Target,Northeast,3,128,471,1997.75,4.99,Y
2024-08-04,Target,Northeast,4,128,998,4980.02,4.99,N
2024-08-04,Target,South,1,64,231,587.09,2.99,Y
2024-08-04,Target,South,2,64,966,2888.34,2.99,N
2024-08-04,Target,South,3,128,1176,5868.24,4.99,N
2024-08-04,Target,South,4,128,209,1042.91,4.99,N
2024-08-04,Target,Midwest,1,64,984,2942.16,2.99,N
2024-08-04,Target,Midwest,2,64,635,1898.65,2.99,N
2024-08-04,Target,Midwest,3,128,834,4161.66,4.99,N
2024-08-04,Target,Midwest,4,128,301,1501.99,4.99,N
2024-08-04,Target,West,1,64,390,1166.1,2.99,N
2024-08-04,Target,West,2,64,1003,2998.97,2.99,N
2024-08-04,Target,West,3,128,1094,5459.06,4.99,N
2024-08-04,Target,West,4,128,303,1285.17,4.99,Y
2024-08-04,Kroger,Northeast,1,64,622,1859.78,2.99,N
2024-08-04,Kroger,Northeast,2,64,200,508.3,2.99,Y
2024-08-04,Kroger,Northeast,3,128,577,2879.23,4.99,N
2024-08-04,Kroger,Northeast,4,128,837,4176.63,4.99,N
2024-08-04,Kroger,South,1,64,617,1844.83,2.99,N
2024-08-04,Kroger,South,2,64,676,1718.05,2.99,Y
2024-08-04,Kroger,South,3,128,781,3897.19,4.99,N
2024-08-04,Kroger,South,4,128,507,2150.44,4.99,Y
2024-08-04,Kroger,Midwest,1,64,536,1602.64,2.99,N
2024-08-04,Kroger,Midwest,2,64,275,822.25,2.99,N
2024-08-04,Kroger,Midwest,3,128,308,1536.92,4.99,N
2024-08-04,Kroger,Midwest,4,128,264,1317.36,4.99,N
2024-08-04,Kroger,West,1,64,673,1710.43,2.99,Y
2024-08-04,Kroger,West,2,64,743,2221.57,2.99,N
2024-08-04,Kroger,West,3,128,651,3248.49,4.99,N
2024-08-04,Kroger,West,4,128,1050,5239.5,4.99,N
2024-08-04,Publix,Northeast,1,64,618,1570.65,2.99,Y
2024-08-04,Publix,Northeast,2,64,1025,3064.75,2.99,N
2024-08-04,Publix,Northeast,3,128,873,4356.27,4.99,N
2024-08-04,Publix,Northeast,4,128,1099,5484.01,4.99,N
2024-08-04,Publix,South,1,64,1124,3360.76,2.99,N
2024-08-04,Publix,South,2,64,1088,3253.12,2.99,N
2024-08-04,Publix,South,3,128,367,1556.63,4.99,Y
2024-08-04,Publix,South,4,128,392,1956.08,4.99,N
2024-08-04,Publix,Midwest,1,64,535,1599.65,2.99,N
2024-08-04,Publix,Midwest,2,64,724,2164.76,2.99,N
2024-08-04,Publix,Midwest,3,128,1157,5773.43,4.99,N
2024-08-04,Publix,Midwest,4,128,915,3880.97,4.99,Y
2024-08-04,Publix,West,1,64,754,2254.46,2.99,N
2024-08-04,Publix,West,2,64,859,2568.41,2.99,N
2024-08-04,Publix,West,3,128,627,2659.42,4.99,Y
2024-08-04,Publix,West,4,128,575,2869.25,4.99,N
2024-08-11,Walmart,Northeast,1,64,512,1530.88,2.99,N
2024-08-11,Walmart,Northeast,2,64,718,2146.82,2.99,N
2024-08-11,Walmart,Northeast,3,128,574,2864.26,4.99,N
2024-08-11,Walmart,Northeast,4,128,983,4905.17,4.99,N
2024-08-11,Walmart,South,1,64,378,960.69,2.99,Y
2024-08-11,Walmart,South,2,64,663,1685.01,2.99,Y
2024-08-11,Walmart,South,3,128,1192,5948.08,4.99,N
2024-08-11,Walmart,South,4,128,325,1621.75,4.99,N
2024-08-11,Walmart,Midwest,1,64,1100,3289.0,2.99,N
2024-08-11,Walmart,Midwest,2,64,600,1794.0,2.99,N
2024-08-11,Walmart,Midwest,3,128,716,3572.84,4.99,N
2024-08-11,Walmart,Midwest,4,128,1045,5214.55,4.99,N
2024-08-11,Walmart,West,1,64,1087,3250.13,2.99,N
2024-08-11,Walmart,West,2,64,517,1313.96,2.99,Y
2024-08-11,Walmart,West,3,128,688,3433.12,4.99,N
2024-08-11,Walmart,West,4,128,396,1679.63,4.99,Y
2024-08-11,Target,Northeast,1,64,1189,3555.11,2.99,N
2024-08-11,Target,Northeast,2,64,651,1946.49,2.99,N
2024-08-11,Target,Northeast,3,128,283,1412.17,4.99,N
2024-08-11,Target,Northeast,4,128,790,3350.79,4.99,Y
2024-08-11,Target,South,1,64,414,1237.86,2.99,N
2024-08-11,Target,South,2,64,1021,3052.79,2.99,N
2024-08-11,Target,South,3,128,603,2557.62,4.99,Y
2024-08-11,Target,South,4,128,537,2679.63,4.99,N
2024-08-11,Target,Midwest,1,64,560,1674.4,2.99,N
2024-08-11,Target,Midwest,2,64,417,1246.83,2.99,N
2024-08-11,Target,Midwest,3,128,401,1700.84,4.99,Y
2024-08-11,Target,Midwest,4,128,717,3577.83,4.99,N
2024-08-11,Target,West,1,64,611,1826.89,2.99,N
2024-08-11,Target,West,2,64,1164,2958.31,2.99,Y
2024-08-11,Target,West,3,128,667,3328.33,4.99,N
2024-08-11,Target,West,4,128,930,4640.7,4.99,N
2024-08-11,Kroger,Northeast,1,64,782,1987.45,2.99,Y
2024-08-11,Kroger,Northeast,2,64,977,2921.23,2.99,N
2024-08-11,Kroger,Northeast,3,128,1002,4249.98,4.99,Y
2024-08-11,Kroger,Northeast,4,128,835,4166.65,4.99,N
2024-08-11,Kroger,South,1,64,365,1091.35,2.99,N
2024-08-11,Kroger,South,2,64,1138,3402.62,2.99,N
2024-08-11,Kroger,South,3,128,418,1772.95,4.99,Y
2024-08-11,Kroger,South,4,128,429,1819.6,4.99,Y
2024-08-11,Kroger,Midwest,1,64,752,1911.21,2.99,Y
2024-08-11,Kroger,Midwest,2,64,307,917.93,2.99,N
2024-08-11,Kroger,Midwest,3,128,682,3403.18,4.99,N
2024-08-11,Kroger,Midwest,4,128,613,3058.87,4.99,N
2024-08-11,Kroger,West,1,64,1117,3339.83,2.99,N
2024-08-11,Kroger,West,2,64,918,2744.82,2.99,N
2024-08-11,Kroger,West,3,128,272,1357.28,4.99,N
2024-08-11,Kroger,West,4,128,759,3787.41,4.99,N
2024-08-11,Publix,Northeast,1,64,642,1631.64,2.99,Y
2024-08-11,Publix,Northeast,2,64,707,1796.84,2.99,Y
2024-08-11,Publix,Northeast,3,128,651,3248.49,4.99,N
2024-08-11,Publix,Northeast,4,128,353,1761.47,4.99,N
2024-08-11,Publix,South,1,64,1020,3049.8,2.99,N
2024-08-11,Publix,South,2,64,861,2574.39,2.99,N
2024-08-11,Publix,South,3,128,1116,4733.51,4.99,Y
2024-08-11,Publix,South,4,128,989,4935.11,4.99,N
2024-08-11,Publix,Midwest,1,64,613,1832.87,2.99,N
2024-08-11,Publix,Midwest,2,64,483,1444.17,2.99,N
2024-08-11,Publix,Midwest,3,128,500,2495.0,4.99,N
2024-08-11,Publix,Midwest,4,128,1016,5069.84,4.99,N
2024-08-11,Publix,West,1,64,282,843.18,2.99,N
2024-08-11,Publix,West,2,64,619,1850.81,2.99,N
2024-08-11,Publix,West,3,128,245,1039.17,4.99,Y
2024-08-11,Publix,West,4,128,999,4237.26,4.99,Y
2024-08-18,Walmart,Northeast,1,64,365,927.65,2.99,Y
2024-08-18,Walmart,Northeast,2,64,569,1701.31,2.99,N
2024-08-18,Walmart,Northeast,3,128,889,3770.69,4.99,Y
2024-08-18,Walmart,Northeast,4,128,706,2994.5,4.99,Y
2024-08-18,Walmart,South,1,64,608,1817.92,2.99,N
2024-08-18,Walmart,South,2,64,470,1405.3,2.99,N
2024-08-18,Walmart,South,3,128,578,2884.22,4.99,N
2024-08-18,Walmart,South,4,128,1121,5593.79,4.99,N
2024-08-18,Walmart,Midwest,1,64,1059,3166.41,2.99,N
2024-08-18,Walmart,Midwest,2,64,576,1722.24,2.99,N
2024-08-18,Walmart,Midwest,3,128,1145,5713.55,4.99,N
2024-08-18,Walmart,Midwest,4,128,879,4386.21,4.99,N
2024-08-18,Walmart,West,1,64,956,2858.44,2.99,N
2024-08-18,Walmart,West,2,64,679,2030.21,2.99,N
2024-08-18,Walmart,West,3,128,774,3862.26,4.99,N
2024-08-18,Walmart,West,4,128,565,2396.45,4.99,Y
2024-08-18,Target,Northeast,1,64,1143,3417.57,2.99,N
2024-08-18,Target,Northeast,2,64,402,1201.98,2.99,N
2024-08-18,Target,Northeast,3,128,1162,4928.62,4.99,Y
2024-08-18,Target,Northeast,4,128,360,1796.4,4.99,N
2024-08-18,Target,South,1,64,537,1605.63,2.99,N
2024-08-18,Target,South,2,64,702,2098.98,2.99,N
2024-08-18,Target,South,3,128,749,3737.51,4.99,N
2024-08-18,Target,South,4,128,363,1811.37,4.99,N
2024-08-18,Target,Midwest,1,64,788,2356.12,2.99,N
2024-08-18,Target,Midwest,2,64,586,1752.14,2.99,N
2024-08-18,Target,Midwest,3,128,1032,4377.23,4.99,Y
2024-08-18,Target,Midwest,4,128,802,4001.98,4.99,N
2024-08-18,Target,West,1,64,890,2661.1,2.99,N
2024-08-18,Target,West,2,64,920,2750.8,2.99,N
2024-08-18,Target,West,3,128,589,2939.11,4.99,N
2024-08-18,Target,West,4,128,494,2095.3,4.99,Y
2024-08-18,Kroger,Northeast,1,64,995,2975.05,2.99,N
2024-08-18,Kroger,Northeast,2,64,748,2236.52,2.99,N
2024-08-18,Kroger,Northeast,3,128,767,3827.33,4.99,N
2024-08-18,Kroger,Northeast,4,128,969,4835.31,4.99,N
2024-08-18,Kroger,South,1,64,562,1680.38,2.99,N
2024-08-18,Kroger,South,2,64,941,2813.59,2.99,N
2024-08-18,Kroger,South,3,128,619,3088.81,4.99,N
2024-08-18,Kroger,South,4,128,818,4081.82,4.99,N
2024-08-18,Kroger,Midwest,1,64,291,870.09,2.99,N
2024-08-18,Kroger,Midwest,2,64,262,665.87,2.99,Y
2024-08-18,Kroger,Midwest,3,128,338,1686.62,4.99,N
2024-08-18,Kroger,Midwest,4,128,404,2015.96,4.99,N
2024-08-18,Kroger,West,1,64,455,1360.45,2.99,N
2024-08-18,Kroger,West,2,64,1074,3211.26,2.99,N
2024-08-18,Kroger,West,3,128,1035,4389.95,4.99,Y
2024-08-18,Kroger,West,4,128,328,1636.72,4.99,N
2024-08-18,Publix,Northeast,1,64,1173,2981.18,2.99,Y
2024-08-18,Publix,Northeast,2,64,320,813.28,2.99,Y
2024-08-18,Publix,Northeast,3,128,237,1005.24,4.99,Y
2024-08-18,Publix,Northeast,4,128,1124,4767.45,4.99,Y
2024-08-18,Publix,South,1,64,913,2729.87,2.99,N
2024-08-18,Publix,South,2,64,441,1318.59,2.99,N
2024-08-18,Publix,South,3,128,820,4091.8,4.99,N
2024-08-18,Publix,South,4,128,794,3367.75,4.99,Y
2024-08-18,Publix,Midwest,1,64,268,681.12,2.99,Y
2024-08-18,Publix,Midwest,2,64,339,861.57,2.99,Y
2024-08-18,Publix,Midwest,3,128,511,2549.89,4.99,N
2024-08-18,Publix,Midwest,4,128,864,4311.36,4.99,N
2024-08-18,Publix,West,1,64,518,1316.5,2.99,Y
2024-08-18,Publix,West,2,64,1055,3154.45,2.99,N
2024-08-18,Publix,West,3,128,510,2163.16,4.99,Y
2024-08-18,Publix,West,4,128,766,3822.34,4.99,N
2024-08-25,Walmart,Northeast,1,64,747,2233.53,2.99,N
2024-08-25,Walmart,Northeast,2,64,376,1124.24,2.99,N
2024-08-25,Walmart,Northeast,3,128,1006,4266.95,4.99,Y
2024-08-25,Walmart,Northeast,4,128,1080,4580.82,4.99,Y
2024-08-25,Walmart,South,1,64,336,853.94,2.99,Y
2024-08-25,Walmart,South,2,64,308,920.92,2.99,N
2024-08-25,Walmart,South,3,128,861,4296.39,4.99,N
2024-08-25,Walmart,South,4,128,460,2295.4,4.99,N
2024-08-25,Walmart,Midwest,1,64,664,1985.36,2.99,N
2024-08-25,Walmart,Midwest,2,64,1175,3513.25,2.99,N
2024-08-25,Walmart,Midwest,3,128,1024,4343.3,4.99,Y
2024-08-25,Walmart,Midwest,4,128,656,2782.42,4.99,Y
2024-08-25,Walmart,West,1,64,876,2619.24,2.99,N
2024-08-25,Walmart,West,2,64,871,2604.29,2.99,N
2024-08-25,Walmart,West,3,128,694,3463.06,4.99,N
2024-08-25,Walmart,West,4,128,244,1034.93,4.99,Y
2024-08-25,Target,Northeast,1,64,815,2436.85,2.99,N
2024-08-25,Target,Northeast,2,64,684,2045.16,2.99,N
2024-08-25,Target,Northeast,3,128,217,920.41,4.99,Y
2024-08-25,Target,Northeast,4,128,957,4059.12,4.99,Y
2024-08-25,Target,South,1,64,920,2750.8,2.99,N
2024-08-25,Target,South,2,64,615,1838.85,2.99,N
2024-08-25,Target,South,3,128,1173,4975.28,4.99,Y
2024-08-25,Target,South,4,128,314,1331.83,4.99,Y
2024-08-25,Target,Midwest,1,64,912,2317.85,2.99,Y
2024-08-25,Target,Midwest,2,64,210,533.72,2.99,Y
2024-08-25,Target,Midwest,3,128,446,1891.71,4.99,Y
2024-08-25,Target,Midwest,4,128,326,1382.73,4.99,Y
2024-08-25,Target,West,1,64,1110,3318.9,2.99,N
2024-08-25,Target,West,2,64,863,2580.37,2.99,N
2024-08-25,Target,West,3,128,708,3532.92,4.99,N
2024-08-25,Target,West,4,128,488,2435.12,4.99,N
2024-08-25,Kroger,Northeast,1,64,218,651.82,2.99,N
2024-08-25,Kroger,Northeast,2,64,1135,3393.65,2.99,N
2024-08-25,Kroger,Northeast,3,128,648,2748.49,4.99,Y
2024-08-25,Kroger,Northeast,4,128,553,2759.47,4.99,N
2024-08-25,Kroger,South,1,64,957,2861.43,2.99,N
2024-08-25,Kroger,South,2,64,292,873.08,2.99,N
2024-08-25,Kroger,South,3,128,404,2015.96,4.99,N
2024-08-25,Kroger,South,4,128,444,1883.23,4.99,Y
2024-08-25,Kroger,Midwest,1,64,1124,3360.76,2.99,N
2024-08-25,Kroger,Midwest,2,64,1055,3154.45,2.99,N
2024-08-25,Kroger,Midwest,3,128,270,1145.21,4.99,Y
2024-08-25,Kroger,Midwest,4,128,993,4955.07,4.99,N
2024-08-25,Kroger,West,1,64,206,615.94,2.99,N
2024-08-25,Kroger,West,2,64,302,902.98,2.99,N
2024-08-25,Kroger,West,3,128,952,4750.48,4.99,N
2024-08-25,Kroger,West,4,128,370,1569.36,4.99,Y
2024-08-25,Publix,Northeast,1,64,964,2882.36,2.99,N
2024-08-25,Publix,Northeast,2,64,740,2212.6,2.99,N
2024-08-25,Publix,Northeast,3,128,615,3068.85,4.99,N
2024-08-25,Publix,Northeast,4,128,343,1454.83,4.99,Y
2024-08-25,Publix,South,1,64,867,2592.33,2.99,N
2024-08-25,Publix,South,2,64,1023,3058.77,2.99,N
2024-08-25,Publix,South,3,128,704,3512.96,4.99,N
